,speaker_path,listener_path
2273,NoXI/033_2016-04-07_Nottingham/Expert_video/3,NoXI/033_2016-04-07_Nottingham/Novice_video/3
2274,NoXI/033_2016-04-07_Nottingham/Expert_video/4,NoXI/033_2016-04-07_Nottingham/Novice_video/4
2275,NoXI/033_2016-04-07_Nottingham/Expert_video/5,NoXI/033_2016-04-07_Nottingham/Novice_video/5
2276,NoXI/033_2016-04-07_Nottingham/Expert_video/6,NoXI/033_2016-04-07_Nottingham/Novice_video/6
2277,NoXI/033_2016-04-07_Nottingham/Expert_video/7,NoXI/033_2016-04-07_Nottingham/Novice_video/7
2278,NoXI/033_2016-04-07_Nottingham/Expert_video/8,NoXI/033_2016-04-07_Nottingham/Novice_video/8
2279,NoXI/033_2016-04-07_Nottingham/Expert_video/9,NoXI/033_2016-04-07_Nottingham/Novice_video/9
2280,NoXI/033_2016-04-07_Nottingham/Expert_video/10,NoXI/033_2016-04-07_Nottingham/Novice_video/10
2281,NoXI/033_2016-04-07_Nottingham/Expert_video/11,NoXI/033_2016-04-07_Nottingham/Novice_video/11
2282,NoXI/033_2016-04-07_Nottingham/Expert_video/12,NoXI/033_2016-04-07_Nottingham/Novice_video/12
2283,NoXI/033_2016-04-07_Nottingham/Expert_video/13,NoXI/033_2016-04-07_Nottingham/Novice_video/13
2284,NoXI/033_2016-04-07_Nottingham/Expert_video/14,NoXI/033_2016-04-07_Nottingham/Novice_video/14
2285,NoXI/033_2016-04-07_Nottingham/Expert_video/15,NoXI/033_2016-04-07_Nottingham/Novice_video/15
2286,NoXI/033_2016-04-07_Nottingham/Expert_video/16,NoXI/033_2016-04-07_Nottingham/Novice_video/16
2287,NoXI/033_2016-04-07_Nottingham/Expert_video/17,NoXI/033_2016-04-07_Nottingham/Novice_video/17
2288,NoXI/033_2016-04-07_Nottingham/Expert_video/18,NoXI/033_2016-04-07_Nottingham/Novice_video/18
2289,NoXI/033_2016-04-07_Nottingham/Expert_video/19,NoXI/033_2016-04-07_Nottingham/Novice_video/19
2290,NoXI/033_2016-04-07_Nottingham/Expert_video/20,NoXI/033_2016-04-07_Nottingham/Novice_video/20
2291,NoXI/033_2016-04-07_Nottingham/Expert_video/21,NoXI/033_2016-04-07_Nottingham/Novice_video/21
2292,NoXI/033_2016-04-07_Nottingham/Expert_video/22,NoXI/033_2016-04-07_Nottingham/Novice_video/22
2293,NoXI/033_2016-04-07_Nottingham/Expert_video/23,NoXI/033_2016-04-07_Nottingham/Novice_video/23
2294,NoXI/033_2016-04-07_Nottingham/Expert_video/24,NoXI/033_2016-04-07_Nottingham/Novice_video/24
2295,NoXI/033_2016-04-07_Nottingham/Expert_video/25,NoXI/033_2016-04-07_Nottingham/Novice_video/25
2296,NoXI/033_2016-04-07_Nottingham/Expert_video/26,NoXI/033_2016-04-07_Nottingham/Novice_video/26
2297,NoXI/033_2016-04-07_Nottingham/Expert_video/27,NoXI/033_2016-04-07_Nottingham/Novice_video/27
2298,NoXI/033_2016-04-07_Nottingham/Expert_video/28,NoXI/033_2016-04-07_Nottingham/Novice_video/28
2299,NoXI/033_2016-04-07_Nottingham/Expert_video/29,NoXI/033_2016-04-07_Nottingham/Novice_video/29
2300,NoXI/033_2016-04-07_Nottingham/Expert_video/30,NoXI/033_2016-04-07_Nottingham/Novice_video/30
2301,NoXI/033_2016-04-07_Nottingham/Expert_video/31,NoXI/033_2016-04-07_Nottingham/Novice_video/31
2302,NoXI/033_2016-04-07_Nottingham/Expert_video/32,NoXI/033_2016-04-07_Nottingham/Novice_video/32
2303,NoXI/033_2016-04-07_Nottingham/Expert_video/33,NoXI/033_2016-04-07_Nottingham/Novice_video/33
2304,NoXI/033_2016-04-07_Nottingham/Expert_video/34,NoXI/033_2016-04-07_Nottingham/Novice_video/34
2305,NoXI/033_2016-04-07_Nottingham/Expert_video/35,NoXI/033_2016-04-07_Nottingham/Novice_video/35
2306,NoXI/032_2016-04-07_Nottingham/Expert_video/1,NoXI/032_2016-04-07_Nottingham/Novice_video/1
2307,NoXI/032_2016-04-07_Nottingham/Expert_video/2,NoXI/032_2016-04-07_Nottingham/Novice_video/2
2308,NoXI/032_2016-04-07_Nottingham/Expert_video/3,NoXI/032_2016-04-07_Nottingham/Novice_video/3
2309,NoXI/032_2016-04-07_Nottingham/Expert_video/4,NoXI/032_2016-04-07_Nottingham/Novice_video/4
2310,NoXI/032_2016-04-07_Nottingham/Expert_video/5,NoXI/032_2016-04-07_Nottingham/Novice_video/5
2311,NoXI/032_2016-04-07_Nottingham/Expert_video/6,NoXI/032_2016-04-07_Nottingham/Novice_video/6
2312,NoXI/032_2016-04-07_Nottingham/Expert_video/7,NoXI/032_2016-04-07_Nottingham/Novice_video/7
2313,NoXI/032_2016-04-07_Nottingham/Expert_video/8,NoXI/032_2016-04-07_Nottingham/Novice_video/8
2314,NoXI/032_2016-04-07_Nottingham/Expert_video/9,NoXI/032_2016-04-07_Nottingham/Novice_video/9
2315,NoXI/032_2016-04-07_Nottingham/Expert_video/10,NoXI/032_2016-04-07_Nottingham/Novice_video/10
2316,NoXI/032_2016-04-07_Nottingham/Expert_video/11,NoXI/032_2016-04-07_Nottingham/Novice_video/11
2317,NoXI/032_2016-04-07_Nottingham/Expert_video/12,NoXI/032_2016-04-07_Nottingham/Novice_video/12
2318,NoXI/032_2016-04-07_Nottingham/Expert_video/13,NoXI/032_2016-04-07_Nottingham/Novice_video/13
2319,NoXI/032_2016-04-07_Nottingham/Expert_video/14,NoXI/032_2016-04-07_Nottingham/Novice_video/14
2320,NoXI/032_2016-04-07_Nottingham/Expert_video/15,NoXI/032_2016-04-07_Nottingham/Novice_video/15
2321,NoXI/032_2016-04-07_Nottingham/Expert_video/16,NoXI/032_2016-04-07_Nottingham/Novice_video/16
2322,NoXI/032_2016-04-07_Nottingham/Expert_video/17,NoXI/032_2016-04-07_Nottingham/Novice_video/17
2323,NoXI/032_2016-04-07_Nottingham/Expert_video/18,NoXI/032_2016-04-07_Nottingham/Novice_video/18
2324,NoXI/032_2016-04-07_Nottingham/Expert_video/19,NoXI/032_2016-04-07_Nottingham/Novice_video/19
2325,NoXI/032_2016-04-07_Nottingham/Expert_video/20,NoXI/032_2016-04-07_Nottingham/Novice_video/20
2326,NoXI/032_2016-04-07_Nottingham/Expert_video/21,NoXI/032_2016-04-07_Nottingham/Novice_video/21
2327,NoXI/032_2016-04-07_Nottingham/Expert_video/22,NoXI/032_2016-04-07_Nottingham/Novice_video/22
2328,NoXI/032_2016-04-07_Nottingham/Expert_video/23,NoXI/032_2016-04-07_Nottingham/Novice_video/23
2329,NoXI/032_2016-04-07_Nottingham/Expert_video/24,NoXI/032_2016-04-07_Nottingham/Novice_video/24
2330,NoXI/032_2016-04-07_Nottingham/Expert_video/25,NoXI/032_2016-04-07_Nottingham/Novice_video/25
2331,NoXI/032_2016-04-07_Nottingham/Expert_video/26,NoXI/032_2016-04-07_Nottingham/Novice_video/26
2332,NoXI/032_2016-04-07_Nottingham/Expert_video/27,NoXI/032_2016-04-07_Nottingham/Novice_video/27
2333,NoXI/032_2016-04-07_Nottingham/Expert_video/28,NoXI/032_2016-04-07_Nottingham/Novice_video/28
2334,NoXI/032_2016-04-07_Nottingham/Expert_video/29,NoXI/032_2016-04-07_Nottingham/Novice_video/29
2335,NoXI/032_2016-04-07_Nottingham/Expert_video/30,NoXI/032_2016-04-07_Nottingham/Novice_video/30
2336,NoXI/032_2016-04-07_Nottingham/Expert_video/31,NoXI/032_2016-04-07_Nottingham/Novice_video/31
2337,NoXI/032_2016-04-07_Nottingham/Expert_video/32,NoXI/032_2016-04-07_Nottingham/Novice_video/32
2338,NoXI/032_2016-04-07_Nottingham/Expert_video/33,NoXI/032_2016-04-07_Nottingham/Novice_video/33
2339,NoXI/032_2016-04-07_Nottingham/Expert_video/34,NoXI/032_2016-04-07_Nottingham/Novice_video/34
2340,NoXI/032_2016-04-07_Nottingham/Expert_video/35,NoXI/032_2016-04-07_Nottingham/Novice_video/35
2341,NoXI/032_2016-04-07_Nottingham/Expert_video/36,NoXI/032_2016-04-07_Nottingham/Novice_video/36
2342,NoXI/032_2016-04-07_Nottingham/Expert_video/37,NoXI/032_2016-04-07_Nottingham/Novice_video/37
2343,NoXI/032_2016-04-07_Nottingham/Expert_video/38,NoXI/032_2016-04-07_Nottingham/Novice_video/38
2344,NoXI/032_2016-04-07_Nottingham/Expert_video/39,NoXI/032_2016-04-07_Nottingham/Novice_video/39
2345,NoXI/032_2016-04-07_Nottingham/Expert_video/40,NoXI/032_2016-04-07_Nottingham/Novice_video/40
2346,NoXI/032_2016-04-07_Nottingham/Expert_video/41,NoXI/032_2016-04-07_Nottingham/Novice_video/41
2347,NoXI/032_2016-04-07_Nottingham/Expert_video/42,NoXI/032_2016-04-07_Nottingham/Novice_video/42
2348,NoXI/032_2016-04-07_Nottingham/Expert_video/43,NoXI/032_2016-04-07_Nottingham/Novice_video/43
2349,NoXI/032_2016-04-07_Nottingham/Expert_video/44,NoXI/032_2016-04-07_Nottingham/Novice_video/44
2350,NoXI/032_2016-04-07_Nottingham/Expert_video/45,NoXI/032_2016-04-07_Nottingham/Novice_video/45
2351,NoXI/032_2016-04-07_Nottingham/Expert_video/46,NoXI/032_2016-04-07_Nottingham/Novice_video/46
2352,NoXI/032_2016-04-07_Nottingham/Expert_video/47,NoXI/032_2016-04-07_Nottingham/Novice_video/47
2353,NoXI/032_2016-04-07_Nottingham/Expert_video/48,NoXI/032_2016-04-07_Nottingham/Novice_video/48
2354,NoXI/032_2016-04-07_Nottingham/Expert_video/49,NoXI/032_2016-04-07_Nottingham/Novice_video/49
2355,NoXI/007_2016-03-21_Paris/Expert_video/1,NoXI/007_2016-03-21_Paris/Novice_video/1
2356,NoXI/007_2016-03-21_Paris/Expert_video/2,NoXI/007_2016-03-21_Paris/Novice_video/2
2357,NoXI/007_2016-03-21_Paris/Expert_video/3,NoXI/007_2016-03-21_Paris/Novice_video/3
2358,NoXI/007_2016-03-21_Paris/Expert_video/4,NoXI/007_2016-03-21_Paris/Novice_video/4
2359,NoXI/007_2016-03-21_Paris/Expert_video/5,NoXI/007_2016-03-21_Paris/Novice_video/5
2360,NoXI/007_2016-03-21_Paris/Expert_video/6,NoXI/007_2016-03-21_Paris/Novice_video/6
2361,NoXI/007_2016-03-21_Paris/Expert_video/7,NoXI/007_2016-03-21_Paris/Novice_video/7
2362,NoXI/007_2016-03-21_Paris/Expert_video/8,NoXI/007_2016-03-21_Paris/Novice_video/8
2363,NoXI/007_2016-03-21_Paris/Expert_video/9,NoXI/007_2016-03-21_Paris/Novice_video/9
2364,NoXI/007_2016-03-21_Paris/Expert_video/10,NoXI/007_2016-03-21_Paris/Novice_video/10
2365,NoXI/007_2016-03-21_Paris/Expert_video/11,NoXI/007_2016-03-21_Paris/Novice_video/11
2366,NoXI/007_2016-03-21_Paris/Expert_video/12,NoXI/007_2016-03-21_Paris/Novice_video/12
2367,NoXI/007_2016-03-21_Paris/Expert_video/13,NoXI/007_2016-03-21_Paris/Novice_video/13
2368,NoXI/007_2016-03-21_Paris/Expert_video/14,NoXI/007_2016-03-21_Paris/Novice_video/14
2369,NoXI/007_2016-03-21_Paris/Expert_video/15,NoXI/007_2016-03-21_Paris/Novice_video/15
2370,NoXI/007_2016-03-21_Paris/Expert_video/16,NoXI/007_2016-03-21_Paris/Novice_video/16
2371,NoXI/007_2016-03-21_Paris/Expert_video/17,NoXI/007_2016-03-21_Paris/Novice_video/17
2372,NoXI/007_2016-03-21_Paris/Expert_video/18,NoXI/007_2016-03-21_Paris/Novice_video/18
2373,NoXI/007_2016-03-21_Paris/Expert_video/19,NoXI/007_2016-03-21_Paris/Novice_video/19
2374,NoXI/007_2016-03-21_Paris/Expert_video/20,NoXI/007_2016-03-21_Paris/Novice_video/20
2375,NoXI/007_2016-03-21_Paris/Expert_video/21,NoXI/007_2016-03-21_Paris/Novice_video/21
2376,NoXI/007_2016-03-21_Paris/Expert_video/22,NoXI/007_2016-03-21_Paris/Novice_video/22
2377,NoXI/007_2016-03-21_Paris/Expert_video/23,NoXI/007_2016-03-21_Paris/Novice_video/23
2378,NoXI/007_2016-03-21_Paris/Expert_video/24,NoXI/007_2016-03-21_Paris/Novice_video/24
2379,NoXI/007_2016-03-21_Paris/Expert_video/25,NoXI/007_2016-03-21_Paris/Novice_video/25
2380,NoXI/007_2016-03-21_Paris/Expert_video/26,NoXI/007_2016-03-21_Paris/Novice_video/26
2381,NoXI/007_2016-03-21_Paris/Expert_video/27,NoXI/007_2016-03-21_Paris/Novice_video/27
2382,NoXI/007_2016-03-21_Paris/Expert_video/28,NoXI/007_2016-03-21_Paris/Novice_video/28
2383,NoXI/007_2016-03-21_Paris/Expert_video/29,NoXI/007_2016-03-21_Paris/Novice_video/29
2384,NoXI/007_2016-03-21_Paris/Expert_video/30,NoXI/007_2016-03-21_Paris/Novice_video/30
2385,NoXI/007_2016-03-21_Paris/Expert_video/31,NoXI/007_2016-03-21_Paris/Novice_video/31
2386,NoXI/007_2016-03-21_Paris/Expert_video/32,NoXI/007_2016-03-21_Paris/Novice_video/32
2387,NoXI/007_2016-03-21_Paris/Expert_video/33,NoXI/007_2016-03-21_Paris/Novice_video/33
2388,NoXI/007_2016-03-21_Paris/Expert_video/34,NoXI/007_2016-03-21_Paris/Novice_video/34
2389,NoXI/007_2016-03-21_Paris/Expert_video/35,NoXI/007_2016-03-21_Paris/Novice_video/35
2390,NoXI/007_2016-03-21_Paris/Expert_video/36,NoXI/007_2016-03-21_Paris/Novice_video/36
2391,NoXI/007_2016-03-21_Paris/Expert_video/37,NoXI/007_2016-03-21_Paris/Novice_video/37
2392,NoXI/007_2016-03-21_Paris/Expert_video/38,NoXI/007_2016-03-21_Paris/Novice_video/38
2393,NoXI/007_2016-03-21_Paris/Expert_video/39,NoXI/007_2016-03-21_Paris/Novice_video/39
2394,NoXI/007_2016-03-21_Paris/Expert_video/40,NoXI/007_2016-03-21_Paris/Novice_video/40
2395,NoXI/007_2016-03-21_Paris/Expert_video/41,NoXI/007_2016-03-21_Paris/Novice_video/41
2396,NoXI/007_2016-03-21_Paris/Expert_video/42,NoXI/007_2016-03-21_Paris/Novice_video/42
2397,NoXI/007_2016-03-21_Paris/Expert_video/43,NoXI/007_2016-03-21_Paris/Novice_video/43
2398,NoXI/007_2016-03-21_Paris/Expert_video/44,NoXI/007_2016-03-21_Paris/Novice_video/44
2399,NoXI/007_2016-03-21_Paris/Expert_video/45,NoXI/007_2016-03-21_Paris/Novice_video/45
2400,NoXI/007_2016-03-21_Paris/Expert_video/46,NoXI/007_2016-03-21_Paris/Novice_video/46
2401,NoXI/007_2016-03-21_Paris/Expert_video/47,NoXI/007_2016-03-21_Paris/Novice_video/47
2402,NoXI/007_2016-03-21_Paris/Expert_video/48,NoXI/007_2016-03-21_Paris/Novice_video/48
2403,NoXI/007_2016-03-21_Paris/Expert_video/49,NoXI/007_2016-03-21_Paris/Novice_video/49
2404,NoXI/007_2016-03-21_Paris/Expert_video/50,NoXI/007_2016-03-21_Paris/Novice_video/50
2405,NoXI/007_2016-03-21_Paris/Expert_video/51,NoXI/007_2016-03-21_Paris/Novice_video/51
2406,NoXI/007_2016-03-21_Paris/Expert_video/52,NoXI/007_2016-03-21_Paris/Novice_video/52
2407,NoXI/007_2016-03-21_Paris/Expert_video/53,NoXI/007_2016-03-21_Paris/Novice_video/53
2408,NoXI/007_2016-03-21_Paris/Expert_video/54,NoXI/007_2016-03-21_Paris/Novice_video/54
2409,NoXI/007_2016-03-21_Paris/Expert_video/55,NoXI/007_2016-03-21_Paris/Novice_video/55
2410,NoXI/007_2016-03-21_Paris/Expert_video/56,NoXI/007_2016-03-21_Paris/Novice_video/56
2411,NoXI/007_2016-03-21_Paris/Expert_video/57,NoXI/007_2016-03-21_Paris/Novice_video/57
2412,NoXI/007_2016-03-21_Paris/Expert_video/58,NoXI/007_2016-03-21_Paris/Novice_video/58
2413,NoXI/007_2016-03-21_Paris/Expert_video/59,NoXI/007_2016-03-21_Paris/Novice_video/59
2414,NoXI/007_2016-03-21_Paris/Expert_video/60,NoXI/007_2016-03-21_Paris/Novice_video/60
2415,NoXI/007_2016-03-21_Paris/Expert_video/61,NoXI/007_2016-03-21_Paris/Novice_video/61
2416,NoXI/007_2016-03-21_Paris/Expert_video/62,NoXI/007_2016-03-21_Paris/Novice_video/62
2417,NoXI/007_2016-03-21_Paris/Expert_video/63,NoXI/007_2016-03-21_Paris/Novice_video/63
2418,NoXI/007_2016-03-21_Paris/Expert_video/64,NoXI/007_2016-03-21_Paris/Novice_video/64
2419,NoXI/007_2016-03-21_Paris/Expert_video/65,NoXI/007_2016-03-21_Paris/Novice_video/65
2420,NoXI/007_2016-03-21_Paris/Expert_video/66,NoXI/007_2016-03-21_Paris/Novice_video/66
2421,NoXI/007_2016-03-21_Paris/Expert_video/67,NoXI/007_2016-03-21_Paris/Novice_video/67
2422,NoXI/007_2016-03-21_Paris/Expert_video/68,NoXI/007_2016-03-21_Paris/Novice_video/68
2423,NoXI/007_2016-03-21_Paris/Expert_video/69,NoXI/007_2016-03-21_Paris/Novice_video/69
2424,NoXI/007_2016-03-21_Paris/Expert_video/70,NoXI/007_2016-03-21_Paris/Novice_video/70
2425,NoXI/007_2016-03-21_Paris/Expert_video/71,NoXI/007_2016-03-21_Paris/Novice_video/71
2426,NoXI/007_2016-03-21_Paris/Expert_video/72,NoXI/007_2016-03-21_Paris/Novice_video/72
2427,RECOLA/group-1/P25/1,RECOLA/group-1/P26/1
2428,RECOLA/group-1/P25/2,RECOLA/group-1/P26/2
2429,RECOLA/group-1/P25/3,RECOLA/group-1/P26/3
2430,RECOLA/group-1/P25/4,RECOLA/group-1/P26/4
2431,RECOLA/group-1/P25/5,RECOLA/group-1/P26/5
2432,RECOLA/group-1/P25/6,RECOLA/group-1/P26/6
2433,RECOLA/group-1/P25/7,RECOLA/group-1/P26/7
2434,RECOLA/group-1/P25/8,RECOLA/group-1/P26/8
2435,RECOLA/group-1/P25/9,RECOLA/group-1/P26/9
2437,NoXI/015_2016-04-05_Paris/Expert_video/1,NoXI/015_2016-04-05_Paris/Novice_video/1
2438,NoXI/015_2016-04-05_Paris/Expert_video/2,NoXI/015_2016-04-05_Paris/Novice_video/2
2439,NoXI/015_2016-04-05_Paris/Expert_video/3,NoXI/015_2016-04-05_Paris/Novice_video/3
2440,NoXI/015_2016-04-05_Paris/Expert_video/4,NoXI/015_2016-04-05_Paris/Novice_video/4
2441,NoXI/015_2016-04-05_Paris/Expert_video/5,NoXI/015_2016-04-05_Paris/Novice_video/5
2442,NoXI/015_2016-04-05_Paris/Expert_video/6,NoXI/015_2016-04-05_Paris/Novice_video/6
2443,NoXI/015_2016-04-05_Paris/Expert_video/7,NoXI/015_2016-04-05_Paris/Novice_video/7
2444,NoXI/015_2016-04-05_Paris/Expert_video/8,NoXI/015_2016-04-05_Paris/Novice_video/8
2445,NoXI/015_2016-04-05_Paris/Expert_video/9,NoXI/015_2016-04-05_Paris/Novice_video/9
2446,NoXI/015_2016-04-05_Paris/Expert_video/10,NoXI/015_2016-04-05_Paris/Novice_video/10
2447,NoXI/015_2016-04-05_Paris/Expert_video/11,NoXI/015_2016-04-05_Paris/Novice_video/11
2448,NoXI/015_2016-04-05_Paris/Expert_video/12,NoXI/015_2016-04-05_Paris/Novice_video/12
2449,NoXI/015_2016-04-05_Paris/Expert_video/13,NoXI/015_2016-04-05_Paris/Novice_video/13
2450,NoXI/015_2016-04-05_Paris/Expert_video/14,NoXI/015_2016-04-05_Paris/Novice_video/14
2451,NoXI/015_2016-04-05_Paris/Expert_video/15,NoXI/015_2016-04-05_Paris/Novice_video/15
2452,NoXI/015_2016-04-05_Paris/Expert_video/16,NoXI/015_2016-04-05_Paris/Novice_video/16
2453,NoXI/015_2016-04-05_Paris/Expert_video/17,NoXI/015_2016-04-05_Paris/Novice_video/17
2454,NoXI/015_2016-04-05_Paris/Expert_video/18,NoXI/015_2016-04-05_Paris/Novice_video/18
2455,NoXI/015_2016-04-05_Paris/Expert_video/19,NoXI/015_2016-04-05_Paris/Novice_video/19
2456,NoXI/015_2016-04-05_Paris/Expert_video/20,NoXI/015_2016-04-05_Paris/Novice_video/20
2457,NoXI/015_2016-04-05_Paris/Expert_video/21,NoXI/015_2016-04-05_Paris/Novice_video/21
2458,NoXI/015_2016-04-05_Paris/Expert_video/22,NoXI/015_2016-04-05_Paris/Novice_video/22
2459,NoXI/015_2016-04-05_Paris/Expert_video/23,NoXI/015_2016-04-05_Paris/Novice_video/23
2460,NoXI/015_2016-04-05_Paris/Expert_video/24,NoXI/015_2016-04-05_Paris/Novice_video/24
2461,NoXI/015_2016-04-05_Paris/Expert_video/25,NoXI/015_2016-04-05_Paris/Novice_video/25
2462,NoXI/015_2016-04-05_Paris/Expert_video/26,NoXI/015_2016-04-05_Paris/Novice_video/26
2463,NoXI/015_2016-04-05_Paris/Expert_video/27,NoXI/015_2016-04-05_Paris/Novice_video/27
2464,NoXI/015_2016-04-05_Paris/Expert_video/28,NoXI/015_2016-04-05_Paris/Novice_video/28
2465,NoXI/015_2016-04-05_Paris/Expert_video/29,NoXI/015_2016-04-05_Paris/Novice_video/29
2466,NoXI/015_2016-04-05_Paris/Expert_video/30,NoXI/015_2016-04-05_Paris/Novice_video/30
2467,NoXI/015_2016-04-05_Paris/Expert_video/31,NoXI/015_2016-04-05_Paris/Novice_video/31
2468,NoXI/015_2016-04-05_Paris/Expert_video/32,NoXI/015_2016-04-05_Paris/Novice_video/32
2469,NoXI/015_2016-04-05_Paris/Expert_video/33,NoXI/015_2016-04-05_Paris/Novice_video/33
2470,NoXI/015_2016-04-05_Paris/Expert_video/34,NoXI/015_2016-04-05_Paris/Novice_video/34
2471,NoXI/015_2016-04-05_Paris/Expert_video/35,NoXI/015_2016-04-05_Paris/Novice_video/35
2472,NoXI/015_2016-04-05_Paris/Expert_video/36,NoXI/015_2016-04-05_Paris/Novice_video/36
2473,NoXI/015_2016-04-05_Paris/Expert_video/37,NoXI/015_2016-04-05_Paris/Novice_video/37
2474,NoXI/015_2016-04-05_Paris/Expert_video/38,NoXI/015_2016-04-05_Paris/Novice_video/38
2475,NoXI/015_2016-04-05_Paris/Expert_video/39,NoXI/015_2016-04-05_Paris/Novice_video/39
2476,NoXI/015_2016-04-05_Paris/Expert_video/40,NoXI/015_2016-04-05_Paris/Novice_video/40
2477,NoXI/015_2016-04-05_Paris/Expert_video/41,NoXI/015_2016-04-05_Paris/Novice_video/41
2478,NoXI/015_2016-04-05_Paris/Expert_video/42,NoXI/015_2016-04-05_Paris/Novice_video/42
2479,NoXI/014_2016-04-01_Paris/Expert_video/1,NoXI/014_2016-04-01_Paris/Novice_video/1
2480,NoXI/014_2016-04-01_Paris/Expert_video/2,NoXI/014_2016-04-01_Paris/Novice_video/2
2481,NoXI/014_2016-04-01_Paris/Expert_video/3,NoXI/014_2016-04-01_Paris/Novice_video/3
2482,NoXI/014_2016-04-01_Paris/Expert_video/4,NoXI/014_2016-04-01_Paris/Novice_video/4
2483,NoXI/014_2016-04-01_Paris/Expert_video/5,NoXI/014_2016-04-01_Paris/Novice_video/5
2484,NoXI/014_2016-04-01_Paris/Expert_video/6,NoXI/014_2016-04-01_Paris/Novice_video/6
2485,NoXI/014_2016-04-01_Paris/Expert_video/7,NoXI/014_2016-04-01_Paris/Novice_video/7
2486,NoXI/014_2016-04-01_Paris/Expert_video/8,NoXI/014_2016-04-01_Paris/Novice_video/8
2487,NoXI/014_2016-04-01_Paris/Expert_video/9,NoXI/014_2016-04-01_Paris/Novice_video/9
2488,NoXI/014_2016-04-01_Paris/Expert_video/10,NoXI/014_2016-04-01_Paris/Novice_video/10
2489,NoXI/014_2016-04-01_Paris/Expert_video/11,NoXI/014_2016-04-01_Paris/Novice_video/11
2490,NoXI/014_2016-04-01_Paris/Expert_video/12,NoXI/014_2016-04-01_Paris/Novice_video/12
2491,NoXI/014_2016-04-01_Paris/Expert_video/13,NoXI/014_2016-04-01_Paris/Novice_video/13
2492,NoXI/014_2016-04-01_Paris/Expert_video/14,NoXI/014_2016-04-01_Paris/Novice_video/14
2493,NoXI/014_2016-04-01_Paris/Expert_video/15,NoXI/014_2016-04-01_Paris/Novice_video/15
2494,NoXI/014_2016-04-01_Paris/Expert_video/16,NoXI/014_2016-04-01_Paris/Novice_video/16
2495,NoXI/014_2016-04-01_Paris/Expert_video/17,NoXI/014_2016-04-01_Paris/Novice_video/17
2496,NoXI/014_2016-04-01_Paris/Expert_video/18,NoXI/014_2016-04-01_Paris/Novice_video/18
2497,NoXI/014_2016-04-01_Paris/Expert_video/19,NoXI/014_2016-04-01_Paris/Novice_video/19
2498,NoXI/014_2016-04-01_Paris/Expert_video/20,NoXI/014_2016-04-01_Paris/Novice_video/20
2499,NoXI/014_2016-04-01_Paris/Expert_video/21,NoXI/014_2016-04-01_Paris/Novice_video/21
2500,NoXI/014_2016-04-01_Paris/Expert_video/22,NoXI/014_2016-04-01_Paris/Novice_video/22
2501,NoXI/014_2016-04-01_Paris/Expert_video/23,NoXI/014_2016-04-01_Paris/Novice_video/23
2502,NoXI/014_2016-04-01_Paris/Expert_video/24,NoXI/014_2016-04-01_Paris/Novice_video/24
2503,NoXI/014_2016-04-01_Paris/Expert_video/25,NoXI/014_2016-04-01_Paris/Novice_video/25
2504,NoXI/014_2016-04-01_Paris/Expert_video/26,NoXI/014_2016-04-01_Paris/Novice_video/26
2505,NoXI/014_2016-04-01_Paris/Expert_video/27,NoXI/014_2016-04-01_Paris/Novice_video/27
2506,NoXI/014_2016-04-01_Paris/Expert_video/28,NoXI/014_2016-04-01_Paris/Novice_video/28
2507,NoXI/014_2016-04-01_Paris/Expert_video/29,NoXI/014_2016-04-01_Paris/Novice_video/29
2508,NoXI/014_2016-04-01_Paris/Expert_video/30,NoXI/014_2016-04-01_Paris/Novice_video/30
2509,NoXI/014_2016-04-01_Paris/Expert_video/31,NoXI/014_2016-04-01_Paris/Novice_video/31
2510,NoXI/014_2016-04-01_Paris/Expert_video/32,NoXI/014_2016-04-01_Paris/Novice_video/32
2511,NoXI/014_2016-04-01_Paris/Expert_video/33,NoXI/014_2016-04-01_Paris/Novice_video/33
2512,NoXI/014_2016-04-01_Paris/Expert_video/34,NoXI/014_2016-04-01_Paris/Novice_video/34
2513,NoXI/014_2016-04-01_Paris/Expert_video/35,NoXI/014_2016-04-01_Paris/Novice_video/35
2514,NoXI/013_2016-03-30_Paris/Expert_video/1,NoXI/013_2016-03-30_Paris/Novice_video/1
2515,NoXI/013_2016-03-30_Paris/Expert_video/2,NoXI/013_2016-03-30_Paris/Novice_video/2
2516,NoXI/013_2016-03-30_Paris/Expert_video/3,NoXI/013_2016-03-30_Paris/Novice_video/3
2517,NoXI/013_2016-03-30_Paris/Expert_video/4,NoXI/013_2016-03-30_Paris/Novice_video/4
2518,NoXI/013_2016-03-30_Paris/Expert_video/5,NoXI/013_2016-03-30_Paris/Novice_video/5
2519,NoXI/013_2016-03-30_Paris/Expert_video/6,NoXI/013_2016-03-30_Paris/Novice_video/6
2520,NoXI/013_2016-03-30_Paris/Expert_video/7,NoXI/013_2016-03-30_Paris/Novice_video/7
2521,NoXI/013_2016-03-30_Paris/Expert_video/8,NoXI/013_2016-03-30_Paris/Novice_video/8
2522,NoXI/013_2016-03-30_Paris/Expert_video/9,NoXI/013_2016-03-30_Paris/Novice_video/9
2523,NoXI/013_2016-03-30_Paris/Expert_video/10,NoXI/013_2016-03-30_Paris/Novice_video/10
2524,NoXI/013_2016-03-30_Paris/Expert_video/11,NoXI/013_2016-03-30_Paris/Novice_video/11
